,Product_Code,Warehouse,Product_Category,Date,Returns,month_year,year
3274,Product_0620,Whse_J,Category_001,2019-04-04,2.0,2019-04,2019
3275,Product_0476,Whse_J,Category_005,2019-06-19,600.0,2019-06,2019
3276,Product_1226,Whse_J,Category_019,2019-05-29,1000.0,2019-05,2019
3277,Product_0974,Whse_J,Category_028,2019-07-17,50.0,2019-07,2019
3278,Product_1213,Whse_J,Category_019,2019-12-05,100.0,2019-12,2019
3279,Product_1016,Whse_J,Category_007,2019-07-07,100.0,2019-07,2019
3280,Product_1023,Whse_J,Category_007,2019-10-24,900.0,2019-10,2019
3281,Product_0248,Whse_J,Category_007,2019-03-17,1.0,2019-03,2019
3282,Product_1680,Whse_J,Category_021,2019-07-03,5.0,2019-07,2019
3283,Product_0001,Whse_J,Category_005,2019-06-02,2300.0,2019-06,2019
3284,Product_2042,Whse_J,Category_019,2019-09-16,10000.0,2019-09,2019
3285,Product_1308,Whse_J,Category_019,2019-02-21,500.0,2019-02,2019
3286,Product_2046,Whse_J,Category_019,2019-02-25,10000.0,2019-02,2019
3287,Product_1286,Whse_J,Category_019,2019-02-27,100.0,2019-02,2019
3288,Product_1427,Whse_J,Category_019,2019-03-13,100.0,2019-03,2019
3289,Product_1477,Whse_J,Category_019,2019-03-19,100.0,2019-03,2019
3290,Product_1356,Whse_J,Category_019,2019-05-14,4000.0,2019-05,2019
3291,Product_0639,Whse_J,Category_019,2019-07-10,100.0,2019-07,2019
3292,Product_0093,Whse_J,Category_019,2019-10-03,500.0,2019-10,2019
3293,Product_1554,Whse_J,Category_019,2019-11-19,3000.0,2019-11,2019
3294,Product_1554,Whse_J,Category_019,2019-11-28,2900.0,2019-11,2019
3295,Product_1389,Whse_J,Category_019,2019-02-19,5000.0,2019-02,2019
3296,Product_1886,Whse_J,Category_007,2019-04-09,18000.0,2019-04,2019
3297,Product_0606,Whse_J,Category_001,2019-08-12,25.0,2019-08,2019
3298,Product_1954,Whse_J,Category_001,2019-01-29,1.0,2019-01,2019
3299,Product_1315,Whse_J,Category_019,2019-11-05,200.0,2019-11,2019
3300,Product_1292,Whse_J,Category_019,2019-04-03,200.0,2019-04,2019
3301,Product_0514,Whse_J,Category_022,2019-10-16,12.0,2019-10,2019
3302,Product_1474,Whse_J,Category_019,2019-01-22,900.0,2019-01,2019
3303,Product_1286,Whse_J,Category_019,2019-03-14,100.0,2019-03,2019
3304,Product_1996,Whse_J,Category_019,2019-04-08,100.0,2019-04,2019
3305,Product_0458,Whse_J,Category_015,2019-10-07,13.0,2019-10,2019
3306,Product_0493,Whse_J,Category_015,2019-10-07,11.0,2019-10,2019
3307,Product_0463,Whse_J,Category_015,2019-07-14,4.0,2019-07,2019
3308,Product_0492,Whse_J,Category_015,2019-07-14,1.0,2019-07,2019
3309,Product_0453,Whse_J,Category_015,2019-07-14,8.0,2019-07,2019
3310,Product_0463,Whse_J,Category_015,2019-07-14,8.0,2019-07,2019
3311,Product_0492,Whse_J,Category_015,2019-07-14,4.0,2019-07,2019
3312,Product_0179,Whse_J,Category_007,2019-09-04,52.0,2019-09,2019
3313,Product_0185,Whse_J,Category_007,2019-09-04,4.0,2019-09,2019
3314,Product_2168,Whse_J,Category_024,2019-09-04,2.0,2019-09,2019
3315,Product_0308,Whse_J,Category_024,2019-07-14,4.0,2019-07,2019
3316,Product_0308,Whse_J,Category_024,2019-07-14,4.0,2019-07,2019
3317,Product_0219,Whse_J,Category_007,2019-10-02,45.0,2019-10,2019
3318,Product_2138,Whse_J,Category_009,2019-10-27,60.0,2019-10,2019
3319,Product_2144,Whse_J,Category_009,2019-10-27,60.0,2019-10,2019
3320,Product_0219,Whse_J,Category_007,2019-03-24,10.0,2019-03,2019
3321,Product_0723,Whse_J,Category_001,2019-11-18,150.0,2019-11,2019
3322,Product_1547,Whse_J,Category_019,2019-10-06,100.0,2019-10,2019
3323,Product_1410,Whse_J,Category_019,2019-07-10,2300.0,2019-07,2019
3324,Product_0998,Whse_J,Category_028,2019-07-10,200.0,2019-07,2019
3325,Product_0641,Whse_J,Category_019,2019-08-29,2.0,2019-08,2019
3326,Product_1239,Whse_J,Category_019,2019-04-04,100.0,2019-04,2019
3327,Product_0214,Whse_J,Category_007,2019-03-07,60.0,2019-03,2019
3328,Product_2144,Whse_J,Category_009,2019-09-29,4.0,2019-09,2019
3329,Product_0784,Whse_J,Category_001,2019-10-02,5.0,2019-10,2019
3330,Product_1749,Whse_J,Category_001,2019-05-13,1.0,2019-05,2019
3331,Product_1761,Whse_J,Category_001,2019-05-13,1.0,2019-05,2019
3332,Product_0230,Whse_J,Category_007,2019-08-25,6.0,2019-08,2019
3333,Product_0230,Whse_J,Category_007,2019-04-04,10.0,2019-04,2019
3334,Product_1994,Whse_J,Category_019,2019-08-07,300.0,2019-08,2019
3335,Product_0040,Whse_J,Category_011,2019-01-08,500.0,2019-01,2019
3336,Product_0841,Whse_J,Category_021,2019-11-27,48.0,2019-11,2019
3337,Product_0672,Whse_J,Category_011,2019-05-22,1.0,2019-05,2019
3338,Product_1017,Whse_J,Category_007,2019-08-21,50.0,2019-08,2019
3339,Product_0840,Whse_J,Category_021,2019-02-14,120.0,2019-02,2019
3340,Product_1675,Whse_J,Category_021,2019-03-19,9.0,2019-03,2019
3341,Product_0308,Whse_J,Category_024,2019-06-12,1.0,2019-06,2019
3342,Product_1262,Whse_J,Category_019,2019-01-29,1000.0,2019-01,2019
3343,Product_1315,Whse_J,Category_019,2019-01-29,500.0,2019-01,2019
3344,Product_1387,Whse_J,Category_019,2019-01-29,1000.0,2019-01,2019
3345,Product_0412,Whse_J,Category_007,2019-03-13,2.0,2019-03,2019
3346,Product_0846,Whse_J,Category_021,2019-03-13,20.0,2019-03,2019
3347,Product_0614,Whse_J,Category_001,2019-10-17,1.0,2019-10,2019
3348,Product_1620,Whse_J,Category_006,2019-06-05,1.0,2019-06,2019
3349,Product_1788,Whse_J,Category_006,2019-06-05,5000.0,2019-06,2019
3350,Product_1295,Whse_J,Category_019,2019-12-16,70000.0,2019-12,2019
3351,Product_1437,Whse_J,Category_019,2019-11-06,1000.0,2019-11,2019
3352,Product_1523,Whse_J,Category_019,2019-11-06,2000.0,2019-11,2019
3353,Product_1437,Whse_J,Category_019,2019-11-06,2000.0,2019-11,2019
3354,Product_0907,Whse_J,Category_023,2019-04-09,50.0,2019-04,2019
3355,Product_0740,Whse_J,Category_001,2019-02-12,50.0,2019-02,2019
3356,Product_0613,Whse_J,Category_001,2019-03-04,2.0,2019-03,2019
3357,Product_0620,Whse_J,Category_001,2019-05-15,2.0,2019-05,2019
3358,Product_0004,Whse_J,Category_005,2019-10-15,200.0,2019-10,2019
3359,Product_1289,Whse_J,Category_019,2019-10-15,500.0,2019-10,2019
3360,Product_1454,Whse_J,Category_019,2019-10-15,300.0,2019-10,2019
3361,Product_1304,Whse_J,Category_019,2019-11-26,100.0,2019-11,2019
3362,Product_1469,Whse_J,Category_019,2019-12-04,500.0,2019-12,2019
3363,Product_1186,Whse_J,Category_019,2019-12-12,600.0,2019-12,2019
3364,Product_0733,Whse_J,Category_001,2019-09-18,5.0,2019-09,2019
3365,Product_1391,Whse_J,Category_019,2019-06-13,100.0,2019-06,2019
3366,Product_0862,Whse_J,Category_019,2019-07-09,1.0,2019-07,2019
3367,Product_0228,Whse_J,Category_007,2019-07-16,6.0,2019-07,2019
3368,Product_1382,Whse_J,Category_019,2019-07-08,10000.0,2019-07,2019
3369,Product_0138,Whse_J,Category_007,2019-02-28,50.0,2019-02,2019
3370,Product_0140,Whse_J,Category_007,2019-02-28,70.0,2019-02,2019
3371,Product_1886,Whse_J,Category_007,2019-02-28,100.0,2019-02,2019
3372,Product_1289,Whse_J,Category_019,2019-04-30,1000.0,2019-04,2019
3373,Product_1014,Whse_J,Category_005,2019-11-11,400.0,2019-11,2019
3374,Product_1493,Whse_J,Category_019,2019-10-01,1000.0,2019-10,2019
3375,Product_1493,Whse_J,Category_019,2019-10-01,500.0,2019-10,2019
3376,Product_2109,Whse_J,Category_009,2019-01-16,20.0,2019-01,2019
3377,Product_1140,Whse_J,Category_009,2019-03-31,125.0,2019-03,2019
3378,Product_0248,Whse_J,Category_007,2019-09-01,12.0,2019-09,2019
3379,Product_0214,Whse_J,Category_007,2019-02-28,38.0,2019-02,2019
3380,Product_0905,Whse_J,Category_023,2019-01-16,300.0,2019-01,2019
3381,Product_0631,Whse_J,Category_001,2019-01-24,4.0,2019-01,2019
3382,Product_1997,Whse_J,Category_005,2019-03-31,7000.0,2019-03,2019
3383,Product_1680,Whse_J,Category_021,2019-01-14,90.0,2019-01,2019
3384,Product_1686,Whse_J,Category_021,2019-01-14,9.0,2019-01,2019
3385,Product_0786,Whse_J,Category_001,2019-10-16,5.0,2019-10,2019
3386,Product_1414,Whse_J,Category_019,2019-12-03,10000.0,2019-12,2019
3387,Product_1532,Whse_J,Category_019,2019-03-25,1500.0,2019-03,2019
3388,Product_1642,Whse_J,Category_019,2019-04-23,500.0,2019-04,2019
3389,Product_1241,Whse_J,Category_019,2019-05-21,30000.0,2019-05,2019
3390,Product_0361,Whse_J,Category_007,2019-10-24,1.0,2019-10,2019
3391,Product_0185,Whse_J,Category_007,2019-03-03,2.0,2019-03,2019
3392,Product_1016,Whse_J,Category_007,2019-03-26,200.0,2019-03,2019
3393,Product_0606,Whse_J,Category_001,2019-03-13,50.0,2019-03,2019
3394,Product_0017,Whse_J,Category_005,2019-11-11,200.0,2019-11,2019
3395,Product_0028,Whse_J,Category_005,2019-03-26,100.0,2019-03,2019
3396,Product_1286,Whse_J,Category_019,2019-03-26,2000.0,2019-03,2019
3397,Product_1287,Whse_J,Category_019,2019-03-26,2000.0,2019-03,2019
3398,Product_1294,Whse_J,Category_019,2019-03-26,2000.0,2019-03,2019
3399,Product_1295,Whse_J,Category_019,2019-03-26,2000.0,2019-03,2019
3400,Product_1377,Whse_J,Category_019,2019-03-26,2000.0,2019-03,2019
3401,Product_1378,Whse_J,Category_019,2019-03-26,2000.0,2019-03,2019
3402,Product_1381,Whse_J,Category_019,2019-03-26,2000.0,2019-03,2019
3403,Product_1382,Whse_J,Category_019,2019-03-26,2000.0,2019-03,2019
3404,Product_1452,Whse_J,Category_019,2019-03-26,2000.0,2019-03,2019
3405,Product_1453,Whse_J,Category_019,2019-03-26,2000.0,2019-03,2019
3406,Product_1455,Whse_J,Category_019,2019-03-26,2000.0,2019-03,2019
3407,Product_1456,Whse_J,Category_019,2019-03-26,2000.0,2019-03,2019
3408,Product_1373,Whse_J,Category_019,2019-07-30,1000.0,2019-07,2019
3409,Product_0141,Whse_J,Category_007,2019-03-31,5.0,2019-03,2019
3410,Product_1359,Whse_J,Category_019,2019-04-30,1000.0,2019-04,2019
3411,Product_1403,Whse_J,Category_019,2019-04-30,1000.0,2019-04,2019
3412,Product_0747,Whse_J,Category_001,2019-04-14,3.0,2019-04,2019
3413,Product_0797,Whse_J,Category_001,2019-04-14,19.0,2019-04,2019
3414,Product_0788,Whse_J,Category_001,2019-04-14,10.0,2019-04,2019
3415,Product_0960,Whse_J,Category_028,2019-04-14,1.0,2019-04,2019
3416,Product_0749,Whse_J,Category_001,2019-01-23,5.0,2019-01,2019
3417,Product_1295,Whse_J,Category_019,2019-05-01,50000.0,2019-05,2019
3418,Product_1760,Whse_J,Category_001,2019-04-25,1.0,2019-04,2019
3419,Product_1769,Whse_J,Category_001,2019-04-25,1.0,2019-04,2019
3420,Product_0657,Whse_J,Category_011,2019-02-03,50.0,2019-02,2019
3421,Product_0667,Whse_J,Category_011,2019-02-03,50.0,2019-02,2019
3422,Product_0453,Whse_J,Category_015,2019-01-09,4.0,2019-01,2019
3423,Product_0474,Whse_J,Category_015,2019-01-15,1.0,2019-01,2019
3424,Product_0299,Whse_J,Category_015,2019-02-25,120.0,2019-02,2019
3425,Product_0457,Whse_J,Category_015,2019-03-19,8.0,2019-03,2019
3426,Product_0463,Whse_J,Category_015,2019-03-19,8.0,2019-03,2019
3427,Product_0503,Whse_J,Category_015,2019-03-19,4.0,2019-03,2019
3428,Product_0450,Whse_J,Category_015,2019-04-04,8.0,2019-04,2019
3429,Product_0445,Whse_J,Category_015,2019-07-11,18.0,2019-07,2019
3430,Product_0516,Whse_J,Category_022,2019-02-19,4.0,2019-02,2019
3431,Product_0534,Whse_J,Category_022,2019-02-19,4.0,2019-02,2019
3432,Product_1124,Whse_J,Category_007,2019-10-28,2.0,2019-10,2019
3433,Product_0181,Whse_J,Category_007,2019-11-05,400.0,2019-11,2019
3434,Product_1111,Whse_J,Category_007,2019-11-25,1.0,2019-11,2019
3435,Product_0250,Whse_J,Category_007,2019-02-20,5.0,2019-02,2019
3436,Product_1114,Whse_J,Category_007,2019-06-12,110.0,2019-06,2019
3437,Product_1120,Whse_J,Category_007,2019-06-12,6.0,2019-06,2019
3438,Product_2115,Whse_J,Category_009,2019-01-31,270.0,2019-01,2019
3439,Product_2063,Whse_J,Category_009,2019-05-29,200.0,2019-05,2019
3440,Product_0487,Whse_J,Category_013,2019-08-29,9.0,2019-08,2019
3441,Product_0486,Whse_J,Category_013,2019-01-09,48.0,2019-01,2019
3442,Product_1684,Whse_J,Category_021,2019-08-08,3.0,2019-08,2019
3443,Product_0341,Whse_J,Category_021,2019-09-04,1.0,2019-09,2019
3444,Product_1680,Whse_J,Category_021,2019-10-15,1.0,2019-10,2019
3445,Product_0174,Whse_J,Category_021,2019-02-20,200.0,2019-02,2019
3446,Product_0175,Whse_J,Category_021,2019-02-20,200.0,2019-02,2019
3447,Product_0176,Whse_J,Category_021,2019-02-20,100.0,2019-02,2019
3448,Product_1892,Whse_J,Category_021,2019-07-25,4.0,2019-07,2019
3449,Product_0290,Whse_J,Category_024,2019-10-07,25.0,2019-10,2019
3450,Product_1091,Whse_J,Category_024,2019-02-13,1.0,2019-02,2019
3451,Product_1091,Whse_J,Category_024,2019-02-21,4.0,2019-02,2019
3452,Product_0289,Whse_J,Category_024,2019-03-31,66.0,2019-03,2019
3453,Product_0311,Whse_J,Category_024,2019-06-17,127.0,2019-06,2019
3454,Product_1094,Whse_J,Category_024,2019-06-24,4.0,2019-06,2019
3455,Product_1094,Whse_J,Category_024,2019-07-16,2.0,2019-07,2019
3456,Product_1865,Whse_J,Category_001,2019-08-28,4.0,2019-08,2019
3457,Product_1760,Whse_J,Category_001,2019-06-12,1.0,2019-06,2019
3458,Product_1826,Whse_J,Category_006,2019-02-19,500.0,2019-02,2019
3459,Product_1496,Whse_J,Category_019,2019-09-29,100.0,2019-09,2019
3460,Product_1520,Whse_J,Category_019,2019-01-06,3000.0,2019-01,2019
3461,Product_1512,Whse_J,Category_019,2019-03-14,1500.0,2019-03,2019
3462,Product_0083,Whse_J,Category_019,2019-03-20,5000.0,2019-03,2019
3463,Product_0099,Whse_J,Category_019,2019-03-20,3000.0,2019-03,2019
3464,Product_1815,Whse_J,Category_031,2019-02-25,1.0,2019-02,2019
3465,Product_0115,Whse_J,Category_032,2019-12-11,180.0,2019-12,2019
3466,Product_0959,Whse_J,Category_028,2019-05-28,3.0,2019-05,2019
3467,Product_1031,Whse_J,Category_028,2019-05-28,300.0,2019-05,2019
3468,Product_0749,Whse_J,Category_001,2019-12-15,25.0,2019-12,2019
3469,Product_2029,Whse_J,Category_005,2019-03-05,100.0,2019-03,2019
3470,Product_2029,Whse_J,Category_005,2019-04-07,4100.0,2019-04,2019
3471,Product_1207,Whse_J,Category_019,2019-08-27,4500.0,2019-08,2019
3472,Product_1207,Whse_J,Category_019,2019-07-25,2450.0,2019-07,2019
3473,Product_0963,Whse_J,Category_005,2019-12-19,2000.0,2019-12,2019
3474,Product_0964,Whse_J,Category_005,2019-12-19,2000.0,2019-12,2019
3475,Product_2001,Whse_J,Category_005,2019-02-25,100.0,2019-02,2019
3476,Product_1186,Whse_J,Category_019,2019-04-01,50.0,2019-04,2019
3477,Product_1186,Whse_J,Category_019,2019-06-03,50.0,2019-06,2019
3478,Product_0564,Whse_J,Category_015,2019-09-29,72.0,2019-09,2019
3479,Product_0332,Whse_J,Category_021,2019-03-24,6.0,2019-03,2019
3480,Product_0364,Whse_J,Category_021,2019-07-30,11.0,2019-07,2019
3481,Product_1787,Whse_J,Category_006,2019-07-29,2500.0,2019-07,2019
3482,Product_1025,Whse_J,Category_007,2019-09-09,2.0,2019-09,2019
3483,Product_2144,Whse_J,Category_009,2019-10-29,10.0,2019-10,2019
3484,Product_1015,Whse_J,Category_007,2019-04-22,100.0,2019-04,2019
3485,Product_0179,Whse_J,Category_007,2019-03-13,20.0,2019-03,2019
3486,Product_0187,Whse_J,Category_007,2019-03-13,70.0,2019-03,2019
3487,Product_0613,Whse_J,Category_001,2019-07-31,19.0,2019-07,2019
3488,Product_2011,Whse_J,Category_005,2019-06-12,200.0,2019-06,2019
3489,Product_0057,Whse_J,Category_019,2019-09-08,1.0,2019-09,2019
3490,Product_0060,Whse_J,Category_019,2019-11-11,1.0,2019-11,2019
3491,Product_0685,Whse_J,Category_011,2019-02-24,100.0,2019-02,2019
3492,Product_0394,Whse_J,Category_007,2019-10-23,1.0,2019-10,2019
3493,Product_0337,Whse_J,Category_021,2019-10-01,2.0,2019-10,2019
3494,Product_0276,Whse_J,Category_021,2019-01-07,10.0,2019-01,2019
3495,Product_1862,Whse_J,Category_001,2019-08-19,1.0,2019-08,2019
3496,Product_1866,Whse_J,Category_001,2019-08-19,1.0,2019-08,2019
3497,Product_1872,Whse_J,Category_001,2019-08-19,1.0,2019-08,2019
3498,Product_1855,Whse_J,Category_001,2019-08-19,1.0,2019-08,2019
3499,Product_1877,Whse_J,Category_001,2019-08-19,1.0,2019-08,2019
3500,Product_1767,Whse_J,Category_001,2019-09-10,3.0,2019-09,2019
3501,Product_0805,Whse_J,Category_001,2019-11-05,1.0,2019-11,2019
3502,Product_1981,Whse_J,Category_005,2019-01-07,100.0,2019-01,2019
3503,Product_0641,Whse_J,Category_019,2019-08-19,1.0,2019-08,2019
3504,Product_1303,Whse_J,Category_019,2019-07-23,500.0,2019-07,2019
3505,Product_0905,Whse_J,Category_023,2019-09-05,50.0,2019-09,2019
3506,Product_1672,Whse_J,Category_026,2019-09-29,99.0,2019-09,2019
3507,Product_1816,Whse_J,Category_031,2019-08-19,2.0,2019-08,2019
3508,Product_1815,Whse_J,Category_031,2019-08-19,2.0,2019-08,2019
3509,Product_1815,Whse_J,Category_031,2019-08-19,2.0,2019-08,2019
3510,Product_1836,Whse_J,Category_031,2019-08-19,1.0,2019-08,2019
3511,Product_0973,Whse_J,Category_028,2019-01-27,2700.0,2019-01,2019
3512,Product_0979,Whse_J,Category_028,2019-01-27,4500.0,2019-01,2019
3513,Product_1034,Whse_J,Category_028,2019-01-27,4500.0,2019-01,2019
3514,Product_1275,Whse_J,Category_019,2019-08-25,1000.0,2019-08,2019
3515,Product_0904,Whse_J,Category_023,2019-08-01,50.0,2019-08,2019
3516,Product_1860,Whse_J,Category_001,2019-08-27,1.0,2019-08,2019
3517,Product_1729,Whse_J,Category_005,2019-05-07,200.0,2019-05,2019
3518,Product_0643,Whse_J,Category_028,2019-03-19,1.0,2019-03,2019
3519,Product_0197,Whse_J,Category_007,2019-01-16,1160.0,2019-01,2019
3520,Product_0197,Whse_J,Category_007,2019-03-12,240.0,2019-03,2019
3521,Product_1120,Whse_J,Category_007,2019-05-08,12.0,2019-05,2019
3522,Product_0490,Whse_J,Category_013,2019-06-20,10.0,2019-06,2019
3523,Product_1892,Whse_J,Category_021,2019-08-13,41.0,2019-08,2019
3524,Product_0287,Whse_J,Category_021,2019-02-14,10.0,2019-02,2019
3525,Product_0847,Whse_J,Category_021,2019-02-21,170.0,2019-02,2019
3526,Product_0847,Whse_J,Category_021,2019-03-25,50.0,2019-03,2019
3527,Product_0336,Whse_J,Category_021,2019-05-26,1.0,2019-05,2019
3528,Product_1894,Whse_J,Category_021,2019-06-12,18.0,2019-06,2019
3529,Product_0402,Whse_J,Category_024,2019-12-16,12.0,2019-12,2019
3530,Product_0278,Whse_J,Category_021,2019-09-02,20.0,2019-09,2019
3531,Product_0281,Whse_J,Category_021,2019-09-02,10.0,2019-09,2019
3532,Product_0282,Whse_J,Category_021,2019-09-02,20.0,2019-09,2019
3533,Product_0848,Whse_J,Category_021,2019-02-21,120.0,2019-02,2019
3534,Product_0364,Whse_J,Category_021,2019-07-30,11.0,2019-07,2019
3535,Product_1950,Whse_J,Category_001,2018-10-23,1.0,2018-10,2018
3536,Product_0760,Whse_J,Category_001,2019-02-27,50.0,2019-02,2019
3537,Product_0643,Whse_J,Category_028,2019-02-18,1.0,2019-02,2019
3538,Product_1908,Whse_J,Category_028,2019-02-19,10.0,2019-02,2019
3539,Product_2027,Whse_J,Category_005,2019-06-19,500.0,2019-06,2019
3540,Product_1026,Whse_J,Category_028,2019-04-03,4800.0,2019-04,2019
3541,Product_0620,Whse_J,Category_001,2019-03-20,3.0,2019-03,2019
3542,Product_1991,Whse_J,Category_005,2019-06-12,2000.0,2019-06,2019
3543,Product_1380,Whse_J,Category_019,2019-09-01,20000.0,2019-09,2019
3544,Product_0499,Whse_J,Category_015,2019-08-26,2.0,2019-08,2019
3545,Product_0283,Whse_J,Category_021,2019-01-23,30.0,2019-01,2019
3546,Product_0723,Whse_J,Category_001,2019-08-06,25.0,2019-08,2019
3547,Product_1463,Whse_J,Category_019,2019-04-24,500.0,2019-04,2019
3548,Product_1512,Whse_J,Category_019,2019-04-24,500.0,2019-04,2019
3549,Product_0183,Whse_J,Category_007,2019-06-09,1.0,2019-06,2019
3550,Product_1387,Whse_J,Category_019,2019-03-13,500.0,2019-03,2019
3551,Product_1430,Whse_J,Category_019,2019-03-13,400.0,2019-03,2019
3552,Product_0823,Whse_J,Category_028,2019-06-24,1.0,2019-06,2019
3553,Product_0979,Whse_J,Category_028,2019-06-24,100.0,2019-06,2019
3554,Product_1908,Whse_J,Category_028,2019-06-24,1.0,2019-06,2019
3555,Product_0671,Whse_J,Category_011,2019-07-18,150.0,2019-07,2019
3556,Product_0621,Whse_J,Category_001,2019-09-19,2.0,2019-09,2019
3557,Product_0786,Whse_J,Category_001,2019-09-26,20.0,2019-09,2019
3558,Product_0620,Whse_J,Category_001,2019-05-30,3.0,2019-05,2019
3559,Product_0796,Whse_J,Category_001,2019-06-06,5.0,2019-06,2019
3560,Product_1224,Whse_J,Category_019,2019-11-06,3000.0,2019-11,2019
3561,Product_1492,Whse_J,Category_019,2019-04-16,500.0,2019-04,2019
3562,Product_1531,Whse_J,Category_019,2019-04-16,250.0,2019-04,2019
3563,Product_1456,Whse_J,Category_019,2019-05-30,100.0,2019-05,2019
3564,Product_1429,Whse_J,Category_019,2019-06-11,300.0,2019-06,2019
3565,Product_1519,Whse_J,Category_019,2019-06-11,300.0,2019-06,2019
3566,Product_1710,Whse_J,Category_026,2019-05-13,30.0,2019-05,2019
3567,Product_1262,Whse_J,Category_019,2019-10-01,30000.0,2019-10,2019
3568,Product_1315,Whse_J,Category_019,2019-10-01,30000.0,2019-10,2019
3569,Product_1430,Whse_J,Category_019,2019-10-01,15900.0,2019-10,2019
3570,Product_1469,Whse_J,Category_019,2019-10-01,5000.0,2019-10,2019
3571,Product_1680,Whse_J,Category_021,2019-06-12,49.0,2019-06,2019
3572,Product_1692,Whse_J,Category_021,2019-06-12,50.0,2019-06,2019
3573,Product_1493,Whse_J,Category_019,2019-06-17,2450.0,2019-06,2019
3574,Product_1375,Whse_J,Category_019,2019-06-18,10000.0,2019-06,2019
3575,Product_0178,Whse_J,Category_007,2018-12-25,12.0,2018-12,2018
3576,Product_0331,Whse_J,Category_021,2018-12-25,1.0,2018-12,2018
3577,Product_0619,Whse_J,Category_001,2019-12-11,500.0,2019-12,2019
3578,Product_0839,Whse_J,Category_021,2019-05-07,190.0,2019-05,2019
3579,Product_0840,Whse_J,Category_021,2019-05-07,30.0,2019-05,2019
3580,Product_0606,Whse_J,Category_001,2019-05-30,50.0,2019-05,2019
3581,Product_1437,Whse_J,Category_019,2019-06-12,10000.0,2019-06,2019
3582,Product_1123,Whse_J,Category_007,2019-02-21,5.0,2019-02,2019
3583,Product_0364,Whse_J,Category_021,2019-02-03,9.0,2019-02,2019
3584,Product_0901,Whse_J,Category_023,2019-05-22,50.0,2019-05,2019
3585,Product_1620,Whse_J,Category_006,2019-11-06,1.0,2019-11,2019
3586,Product_1651,Whse_J,Category_019,2019-09-09,2000.0,2019-09,2019
3587,Product_1909,Whse_J,Category_019,2019-06-25,1.0,2019-06,2019
3588,Product_0025,Whse_J,Category_005,2019-05-19,200.0,2019-05,2019
3589,Product_2039,Whse_J,Category_011,2019-02-25,9.0,2019-02,2019
3590,Product_0503,Whse_J,Category_015,2019-01-22,2.0,2019-01,2019
3591,Product_0455,Whse_J,Category_015,2019-02-04,2.0,2019-02,2019
3592,Product_1776,Whse_J,Category_010,2019-04-16,41.0,2019-04,2019
3593,Product_0042,Whse_J,Category_011,2019-10-03,600.0,2019-10,2019
3594,Product_0039,Whse_J,Category_011,2019-04-04,200.0,2019-04,2019
3595,Product_0453,Whse_J,Category_015,2019-10-08,24.0,2019-10,2019
3596,Product_0503,Whse_J,Category_015,2019-10-08,6.0,2019-10,2019
3597,Product_0443,Whse_J,Category_015,2019-03-10,16.0,2019-03,2019
3598,Product_0458,Whse_J,Category_015,2019-03-13,2.0,2019-03,2019
3599,Product_0457,Whse_J,Category_015,2019-03-13,4.0,2019-03,2019
3600,Product_0564,Whse_J,Category_015,2019-05-07,252.0,2019-05,2019
3601,Product_2158,Whse_J,Category_022,2019-09-26,2.0,2019-09,2019
3602,Product_0200,Whse_J,Category_007,2019-09-26,24.0,2019-09,2019
3603,Product_1124,Whse_J,Category_007,2019-10-06,40.0,2019-10,2019
3604,Product_1125,Whse_J,Category_007,2019-10-06,20.0,2019-10,2019
3605,Product_0219,Whse_J,Category_007,2019-11-18,27.0,2019-11,2019
3606,Product_1118,Whse_J,Category_007,2019-12-15,1.0,2019-12,2019
3607,Product_1140,Whse_J,Category_009,2019-12-11,50.0,2019-12,2019
3608,Product_1696,Whse_J,Category_021,2019-09-12,2.0,2019-09,2019
3609,Product_0348,Whse_J,Category_021,2019-09-26,1.0,2019-09,2019
3610,Product_1891,Whse_J,Category_021,2019-09-26,1.0,2019-09,2019
3611,Product_0842,Whse_J,Category_021,2019-11-18,3.0,2019-11,2019
3612,Product_0281,Whse_J,Category_021,2019-12-10,40.0,2019-12,2019
3613,Product_0332,Whse_J,Category_021,2019-12-12,6.0,2019-12,2019
3614,Product_1894,Whse_J,Category_021,2018-12-25,10.0,2018-12,2018
3615,Product_0287,Whse_J,Category_021,2018-12-25,110.0,2018-12,2018
3616,Product_1891,Whse_J,Category_021,2018-12-25,80.0,2018-12,2018
3617,Product_0283,Whse_J,Category_021,2019-03-17,700.0,2019-03,2019
3618,Product_1892,Whse_J,Category_021,2019-03-20,11.0,2019-03,2019
3619,Product_1692,Whse_J,Category_021,2019-04-10,4.0,2019-04,2019
3620,Product_0336,Whse_J,Category_021,2019-04-15,1.0,2019-04,2019
3621,Product_0841,Whse_J,Category_021,2019-05-07,2.0,2019-05,2019
3622,Product_0311,Whse_J,Category_024,2018-12-25,40.0,2018-12,2018
3623,Product_1807,Whse_J,Category_024,2019-04-15,1.0,2019-04,2019
3624,Product_1807,Whse_J,Category_024,2019-04-28,4.0,2019-04,2019
3625,Product_1024,Whse_J,Category_008,2019-06-12,1.0,2019-06,2019
3626,Product_0270,Whse_J,Category_001,2019-12-01,1.0,2019-12,2019
3627,Product_1788,Whse_J,Category_006,2019-09-24,2000.0,2019-09,2019
3628,Product_1802,Whse_J,Category_006,2019-12-16,2.0,2019-12,2019
3629,Product_1788,Whse_J,Category_006,2019-04-24,10000.0,2019-04,2019
